,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Edge Weight
brianakerson,nikonusa,,,,,,,,,,3701,,,Mentions,5/4/2019 23:02,@NatlParkService I'd say @CapeHatterasNPS. Bodie Island Light Station Captured with a @NikonUSA D850 &amp; Nikkor 24-70… https://t.co/hHV6t6SVTG,https://twitter.com/i/web/status/1124811516031664129,twitter.com,,5/4/2019 23:02,https://twitter.com/#!/brianakerson/status/1124811516031664129,,,1124811516031664129,1124806411345629185,1
brianakerson,nikonusa,,,,,,,,,,3702,,,Mentions,5/4/2019 23:05,@NatlParkService Also on @CapeHatterasNPS. Cape Hatteras Lighthouse captured with a @NikonUSA D850 &amp; Nikkor 24-70mm… https://t.co/NLmWohKBdk,https://twitter.com/i/web/status/1124812417798692864,twitter.com,,5/4/2019 23:05,https://twitter.com/#!/brianakerson/status/1124812417798692864,,,1124812417798692864,1124806411345629185,1
bjunco4,nikonusa,,,,,,,,,,3703,,,Mentions,5/5/2019 4:58,@BrianAkerson @NatlParkService @CapeHatterasNPS @NikonUSA @lexarmemory @Adobe @Lightroom @Photoshop @NatGeoPhotos… https://t.co/0LMCibNn9R,https://twitter.com/i/web/status/1124901194990784513,twitter.com,,5/5/2019 4:58,https://twitter.com/#!/bjunco4/status/1124901194990784513,,,1124901194990784513,1124812417798692864,1
brianakerson,capehatterasnps,,,,,,,,,,3704,,,Mentions,5/4/2019 23:02,@NatlParkService I'd say @CapeHatterasNPS. Bodie Island Light Station Captured with a @NikonUSA D850 &amp; Nikkor 24-70… https://t.co/hHV6t6SVTG,https://twitter.com/i/web/status/1124811516031664129,twitter.com,,5/4/2019 23:02,https://twitter.com/#!/brianakerson/status/1124811516031664129,,,1124811516031664129,1124806411345629185,1
brianakerson,natlparkservice,,,,,,,,,,3705,,,Replies to,5/4/2019 23:02,@NatlParkService I'd say @CapeHatterasNPS. Bodie Island Light Station Captured with a @NikonUSA D850 &amp; Nikkor 24-70… https://t.co/hHV6t6SVTG,https://twitter.com/i/web/status/1124811516031664129,twitter.com,,5/4/2019 23:02,https://twitter.com/#!/brianakerson/status/1124811516031664129,,,1124811516031664129,1124806411345629185,1
brianakerson,capehatterasnps,,,,,,,,,,3706,,,Mentions,5/4/2019 23:05,@NatlParkService Also on @CapeHatterasNPS. Cape Hatteras Lighthouse captured with a @NikonUSA D850 &amp; Nikkor 24-70mm… https://t.co/NLmWohKBdk,https://twitter.com/i/web/status/1124812417798692864,twitter.com,,5/4/2019 23:05,https://twitter.com/#!/brianakerson/status/1124812417798692864,,,1124812417798692864,1124806411345629185,1
brianakerson,natlparkservice,,,,,,,,,,3707,,,Replies to,5/4/2019 23:05,@NatlParkService Also on @CapeHatterasNPS. Cape Hatteras Lighthouse captured with a @NikonUSA D850 &amp; Nikkor 24-70mm… https://t.co/NLmWohKBdk,https://twitter.com/i/web/status/1124812417798692864,twitter.com,,5/4/2019 23:05,https://twitter.com/#!/brianakerson/status/1124812417798692864,,,1124812417798692864,1124806411345629185,1
bjunco4,brianakerson,,,,,,,,,,3708,,,Replies to,5/5/2019 4:58,@BrianAkerson @NatlParkService @CapeHatterasNPS @NikonUSA @lexarmemory @Adobe @Lightroom @Photoshop @NatGeoPhotos… https://t.co/0LMCibNn9R,https://twitter.com/i/web/status/1124901194990784513,twitter.com,,5/5/2019 4:58,https://twitter.com/#!/bjunco4/status/1124901194990784513,,,1124901194990784513,1124812417798692864,1
bjunco4,natlparkservice,,,,,,,,,,3709,,,Mentions,5/5/2019 4:52,@amartinphotoPNW @NatlParkService And the Big Island of Hawaii is laughing at you.,,,,5/5/2019 4:52,https://twitter.com/#!/bjunco4/status/1124899585510367233,,,1124899585510367233,1124843648481472512,1
bjunco4,natlparkservice,,,,,,,,,,3710,,,Replies to,5/5/2019 4:57,"@NatlParkService Mauna Kea...discussion over. If you've ever seen the stars there, then all other suggestions withi… https://t.co/LoR8Tn4qla",https://twitter.com/i/web/status/1124900988501078016,twitter.com,,5/5/2019 4:57,https://twitter.com/#!/bjunco4/status/1124900988501078016,,,1124900988501078016,1124806411345629185,1
bjunco4,capehatterasnps,,,,,,,,,,3711,,,Mentions,5/5/2019 4:58,@BrianAkerson @NatlParkService @CapeHatterasNPS @NikonUSA @lexarmemory @Adobe @Lightroom @Photoshop @NatGeoPhotos… https://t.co/0LMCibNn9R,https://twitter.com/i/web/status/1124901194990784513,twitter.com,,5/5/2019 4:58,https://twitter.com/#!/bjunco4/status/1124901194990784513,,,1124901194990784513,1124812417798692864,1
bjunco4,natlparkservice,,,,,,,,,,3712,,,Mentions,5/5/2019 4:58,@BrianAkerson @NatlParkService @CapeHatterasNPS @NikonUSA @lexarmemory @Adobe @Lightroom @Photoshop @NatGeoPhotos… https://t.co/0LMCibNn9R,https://twitter.com/i/web/status/1124901194990784513,twitter.com,,5/5/2019 4:58,https://twitter.com/#!/bjunco4/status/1124901194990784513,,,1124901194990784513,1124812417798692864,1
nikioveisi12,natlparkservice,,,,,,,,,,3713,,,Mentions,5/5/2019 5:04,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 5:04,https://twitter.com/#!/nikioveisi12/status/1124902751421464581,,,1124902751421464581,,1
sudokusunday,natlparkservice,,,,,,,,,,3714,,,Mentions,5/5/2019 5:05,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 5:05,https://twitter.com/#!/sudokusunday/status/1124903010386239488,,,1124903010386239488,,1
sarahehaas,natlparkservice,,,,,,,,,,3715,,,Mentions,5/5/2019 5:10,@allisunrae @NatlParkService Consider getting a camper van so you can have ultimate flexibility!,,,,5/5/2019 5:10,https://twitter.com/#!/sarahehaas/status/1124904073625399296,,,1124904073625399296,1124760346651254786,1
sarahehaas,allisunrae,,,,,,,,,,3716,,,Replies to,5/5/2019 5:10,@allisunrae @NatlParkService Consider getting a camper van so you can have ultimate flexibility!,,,,5/5/2019 5:10,https://twitter.com/#!/sarahehaas/status/1124904073625399296,,,1124904073625399296,1124760346651254786,1
eseomoko,whitehouse,,,,,,,,,,3717,,,Mentions,5/5/2019 5:16,@FLOTUS @NatlParkService @USDA_ARS @WhiteHouse Really  interesting indeed,,,,5/5/2019 5:16,https://twitter.com/#!/eseomoko/status/1124905691687325701,,,1124905691687325701,1122880769347719169,1
eseomoko,usda_ars,,,,,,,,,,3718,,,Mentions,5/5/2019 5:16,@FLOTUS @NatlParkService @USDA_ARS @WhiteHouse Really  interesting indeed,,,,5/5/2019 5:16,https://twitter.com/#!/eseomoko/status/1124905691687325701,,,1124905691687325701,1122880769347719169,1
eseomoko,natlparkservice,,,,,,,,,,3719,,,Mentions,5/5/2019 5:16,@FLOTUS @NatlParkService @USDA_ARS @WhiteHouse Really  interesting indeed,,,,5/5/2019 5:16,https://twitter.com/#!/eseomoko/status/1124905691687325701,,,1124905691687325701,1122880769347719169,1
eseomoko,flotus,,,,,,,,,,3720,,,Replies to,5/5/2019 5:16,@FLOTUS @NatlParkService @USDA_ARS @WhiteHouse Really  interesting indeed,,,,5/5/2019 5:16,https://twitter.com/#!/eseomoko/status/1124905691687325701,,,1124905691687325701,1122880769347719169,1
ersilva,elonmusk,,,,,,,,,,3721,,,Replies to,5/5/2019 5:22,@elonmusk any thought on installing superchargers at @NatlParkService locations? Trying to plan a trip to the Grand… https://t.co/PVnJpiTaT7,https://twitter.com/i/web/status/1124907259211833345,twitter.com,,5/5/2019 5:22,https://twitter.com/#!/ersilva/status/1124907259211833345,,,1124907259211833345,,1
ersilva,natlparkservice,,,,,,,,,,3722,,,Mentions,5/5/2019 5:22,@elonmusk any thought on installing superchargers at @NatlParkService locations? Trying to plan a trip to the Grand… https://t.co/PVnJpiTaT7,https://twitter.com/i/web/status/1124907259211833345,twitter.com,,5/5/2019 5:22,https://twitter.com/#!/ersilva/status/1124907259211833345,,,1124907259211833345,,1
daolang4,us,,,,,,,,,,3723,,,Mentions,5/5/2019 6:02,RT @FLOTUS: It was wonderful to visit the Washington Monument and US National Arboretum with Mrs. Abe on Saturday! Cc: @Natlparkservice @US…,,,,5/5/2019 6:02,https://twitter.com/#!/daolang4/status/1124917219056541701,,,1124917219056541701,,1
daolang4,natlparkservice,,,,,,,,,,3724,,,Mentions,5/5/2019 6:02,RT @FLOTUS: It was wonderful to visit the Washington Monument and US National Arboretum with Mrs. Abe on Saturday! Cc: @Natlparkservice @US…,,,,5/5/2019 6:02,https://twitter.com/#!/daolang4/status/1124917219056541701,,,1124917219056541701,,1
daolang4,flotus,,,,,,,,,,3725,,,Mentions,5/5/2019 6:02,RT @FLOTUS: It was wonderful to visit the Washington Monument and US National Arboretum with Mrs. Abe on Saturday! Cc: @Natlparkservice @US…,,,,5/5/2019 6:02,https://twitter.com/#!/daolang4/status/1124917219056541701,,,1124917219056541701,,1
daolang4,whitehouse,,,,,,,,,,3726,,,Mentions,5/5/2019 6:02,"RT @FLOTUS: Enjoyed showing Mrs. Abe the Washington Monument, US National Arboretum &amp; of course the @WhiteHouse today. Thank you to @Natlpa…",,,,5/5/2019 6:02,https://twitter.com/#!/daolang4/status/1124917236290818049,,,1124917236290818049,,1
daolang4,flotus,,,,,,,,,,3727,,,Mentions,5/5/2019 6:02,"RT @FLOTUS: Enjoyed showing Mrs. Abe the Washington Monument, US National Arboretum &amp; of course the @WhiteHouse today. Thank you to @Natlpa…",,,,5/5/2019 6:02,https://twitter.com/#!/daolang4/status/1124917236290818049,,,1124917236290818049,,1
prakhar41860898,natlparkservice,,,,,,,,,,3728,,,Mentions,5/5/2019 6:19,RT @NASA: What do @NatlParkService parks look like from 250 miles above Earth? ??Take a peek at our gallery of images captured from the Inte…,,,,5/5/2019 6:19,https://twitter.com/#!/prakhar41860898/status/1124921435061870592,,,1124921435061870592,,1
prakhar41860898,nasa,,,,,,,,,,3729,,,Mentions,5/5/2019 6:19,RT @NASA: What do @NatlParkService parks look like from 250 miles above Earth? ??Take a peek at our gallery of images captured from the Inte…,,,,5/5/2019 6:19,https://twitter.com/#!/prakhar41860898/status/1124921435061870592,,,1124921435061870592,,1
isoulsearch,isoulsearch,,,,,,,,,,3730,,,Tweet,5/5/2019 6:20,This photo makes me speechless https://t.co/Lro14G4b6n,https://twitter.com/NatlParkService/status/1124806411345629185,twitter.com,,5/5/2019 6:20,https://twitter.com/#!/isoulsearch/status/1124921680864919552,,,1124921680864919552,,1
kenziedparks,natlparkservice,,,,,,,,,,3731,,,Mentions,5/5/2019 6:48,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 6:48,https://twitter.com/#!/kenziedparks/status/1124928871533383682,,,1124928871533383682,,1
esvalle,natlparkservice,,,,,,,,,,3732,,,Mentions,5/5/2019 7:22,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 7:22,https://twitter.com/#!/esvalle/status/1124937376755789824,,,1124937376755789824,,1
bluepatriotusa,natlparkservice,,,,,,,,,,3733,,,Mentions,5/5/2019 7:32,"RT @GoParks: .@GoParks and the @NatlParkService? Yea, you could say we’re buds. &gt;&gt; https://t.co/0n3HLCnQkd 

#FindYourPark #EncuentraTuParq…",https://prks.org/2Vk4ciY,prks.org,findyourpark,5/5/2019 7:32,https://twitter.com/#!/bluepatriotusa/status/1124939822618021888,,,1124939822618021888,,1
bluepatriotusa,goparks,,,,,,,,,,3734,,,Mentions,5/5/2019 7:32,"RT @GoParks: .@GoParks and the @NatlParkService? Yea, you could say we’re buds. &gt;&gt; https://t.co/0n3HLCnQkd 

#FindYourPark #EncuentraTuParq…",https://prks.org/2Vk4ciY,prks.org,findyourpark,5/5/2019 7:32,https://twitter.com/#!/bluepatriotusa/status/1124939822618021888,,,1124939822618021888,,1
thereadingguy,natlparkservice,,,,,,,,,,3735,,,Mentions,5/5/2019 7:46,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 7:46,https://twitter.com/#!/thereadingguy/status/1124943425747456000,,,1124943425747456000,,1
rocking_john,natlparkservice,,,,,,,,,,3736,,,Mentions,5/5/2019 8:12,RT @NPSArcheology: The @NatlParkService has announced $61.3 million in #HistoricPreservation grants to states and tribes: https://t.co/Dl2u…,,,historicpreservation,5/5/2019 8:12,https://twitter.com/#!/rocking_john/status/1124949974662488065,,,1124949974662488065,,1
rocking_john,npsarcheology,,,,,,,,,,3737,,,Mentions,5/5/2019 8:12,RT @NPSArcheology: The @NatlParkService has announced $61.3 million in #HistoricPreservation grants to states and tribes: https://t.co/Dl2u…,,,historicpreservation,5/5/2019 8:12,https://twitter.com/#!/rocking_john/status/1124949974662488065,,,1124949974662488065,,1
rhonda_a_lee,natlparkservice,,,,,,,,,,3738,,,Mentions,5/5/2019 10:10,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 10:10,https://twitter.com/#!/rhonda_a_lee/status/1124979767583711232,,,1124979767583711232,,1
realskaddo,usda_ars,,,,,,,,,,3739,,,Mentions,5/5/2019 10:40,RT @realskaddo: @FLOTUS @WhiteHouse @NatlParkService @USDA_ARS Beautiful Photos.,,,,5/5/2019 10:40,https://twitter.com/#!/realskaddo/status/1124987167086907392,,,1124987167086907392,,1
realskaddo,natlparkservice,,,,,,,,,,3740,,,Mentions,5/5/2019 10:40,RT @realskaddo: @FLOTUS @WhiteHouse @NatlParkService @USDA_ARS Beautiful Photos.,,,,5/5/2019 10:40,https://twitter.com/#!/realskaddo/status/1124987167086907392,,,1124987167086907392,,1
realskaddo,whitehouse,,,,,,,,,,3741,,,Mentions,5/5/2019 10:40,RT @realskaddo: @FLOTUS @WhiteHouse @NatlParkService @USDA_ARS Beautiful Photos.,,,,5/5/2019 10:40,https://twitter.com/#!/realskaddo/status/1124987167086907392,,,1124987167086907392,,1
realskaddo,flotus,,,,,,,,,,3742,,,Mentions,5/5/2019 10:40,RT @realskaddo: @FLOTUS @WhiteHouse @NatlParkService @USDA_ARS Beautiful Photos.,,,,5/5/2019 10:40,https://twitter.com/#!/realskaddo/status/1124987167086907392,,,1124987167086907392,,1
kennee,natlparkservice,,,,,,,,,,3743,,,Mentions,5/5/2019 10:43,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 10:43,https://twitter.com/#!/kennee/status/1124987940881489920,,,1124987940881489920,,1
steintesla,us,,,,,,,,,,3744,,,Mentions,5/5/2019 10:50,RT @FLOTUS: It was wonderful to visit the Washington Monument and US National Arboretum with Mrs. Abe on Saturday! Cc: @Natlparkservice @US…,,,,5/5/2019 10:50,https://twitter.com/#!/steintesla/status/1124989638219845633,,,1124989638219845633,,1
steintesla,natlparkservice,,,,,,,,,,3745,,,Mentions,5/5/2019 10:50,RT @FLOTUS: It was wonderful to visit the Washington Monument and US National Arboretum with Mrs. Abe on Saturday! Cc: @Natlparkservice @US…,,,,5/5/2019 10:50,https://twitter.com/#!/steintesla/status/1124989638219845633,,,1124989638219845633,,1
steintesla,flotus,,,,,,,,,,3746,,,Mentions,5/5/2019 10:50,RT @FLOTUS: It was wonderful to visit the Washington Monument and US National Arboretum with Mrs. Abe on Saturday! Cc: @Natlparkservice @US…,,,,5/5/2019 10:50,https://twitter.com/#!/steintesla/status/1124989638219845633,,,1124989638219845633,,1
seafloorscott,congareenps,,,,,,,,,,3747,,,Mentions,5/5/2019 11:41,"@NatlParkService IDK but I do know @CongareeNPS is NOT the winner of best #stargazing. Trees, fireflies, wetlands ??",,,stargazing,5/5/2019 11:41,https://twitter.com/#!/seafloorscott/status/1125002601861455872,,,1125002601861455872,1124806411345629185,1
seafloorscott,natlparkservice,,,,,,,,,,3748,,,Replies to,5/5/2019 11:41,"@NatlParkService IDK but I do know @CongareeNPS is NOT the winner of best #stargazing. Trees, fireflies, wetlands ??",,,stargazing,5/5/2019 11:41,https://twitter.com/#!/seafloorscott/status/1125002601861455872,,,1125002601861455872,1124806411345629185,1
chiodoil,natlparkservice,,,,,,,,,,3749,,,Mentions,5/5/2019 11:56,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 11:56,https://twitter.com/#!/chiodoil/status/1125006340529819648,,,1125006340529819648,,1
chiodoil,lincolnboyhood,,,,,,,,,,3750,,,Mentions,5/5/2019 11:57,"RT @NatlParkService: May the Fourth be with ewe...

Image: Ewe and lamb at @LincolnBoyhood

#FindYourPark #MayTheFourthBeWithYou https://t.…",,,findyourpark maythefourthbewithyou,5/5/2019 11:57,https://twitter.com/#!/chiodoil/status/1125006492850163713,,,1125006492850163713,,1
chiodoil,natlparkservice,,,,,,,,,,3751,,,Mentions,5/5/2019 11:57,"RT @NatlParkService: May the Fourth be with ewe...

Image: Ewe and lamb at @LincolnBoyhood

#FindYourPark #MayTheFourthBeWithYou https://t.…",,,findyourpark maythefourthbewithyou,5/5/2019 11:57,https://twitter.com/#!/chiodoil/status/1125006492850163713,,,1125006492850163713,,1
undernightsky,natlparkservice,,,,,,,,,,3752,,,Mentions,5/5/2019 12:05,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 12:05,https://twitter.com/#!/undernightsky/status/1125008592854188035,,,1125008592854188035,,1
eyeofstorminfo,natlparkservice,,,,,,,,,,3753,,,Mentions,5/5/2019 12:30,"RT @NatlParkService: Who are YOU in the great outdoors?

#FindYourPark ???????????????? https://t.co/0HyvcsaFqh",,,findyourpark,5/5/2019 12:30,https://twitter.com/#!/eyeofstorminfo/status/1125014853742202880,,,1125014853742202880,,1
4kids4corners,grandtetonnps,,,,,,,,,,3754,,,Mentions,5/5/2019 12:32,@NatlParkService @GrandTetonNPS is absolutely stunning late Summer! #ParkStarWars,,,parkstarwars,5/5/2019 12:32,https://twitter.com/#!/4kids4corners/status/1125015433617313792,,,1125015433617313792,1124806411345629185,1
4kids4corners,natlparkservice,,,,,,,,,,3755,,,Replies to,5/5/2019 12:32,@NatlParkService @GrandTetonNPS is absolutely stunning late Summer! #ParkStarWars,,,parkstarwars,5/5/2019 12:32,https://twitter.com/#!/4kids4corners/status/1125015433617313792,,,1125015433617313792,1124806411345629185,1
ryan50430494,natlparkservice,,,,,,,,,,3756,,,Mentions,5/5/2019 12:54,"RT @NatlParkService: Who has the best park stars? #ParkStarWars

Learn more about night skies in your parks at  https://t.co/nVYwjVjFJx

Im…",https://www.nps.gov/subjects/nightskies/index.htm,nps.gov,parkstarwars,5/5/2019 12:54,https://twitter.com/#!/ryan50430494/status/1125020896685465600,,,1125020896685465600,,1
